IRI,Speed,Vert_Displacement,Travel_Distance,latitude,longitude,time
0.18938507160574894,29.9812265,0.0033301829192797,0.0175841891393229,6.68716348718076,-1.577212054373636,108.0
0.7603178707312006,27.919760500000002,0.011656147079831699,0.0153306235832941,6.6871735912888495,-1.577350497098755,110.0
0.32523090668814586,28.8354705,0.00506462615044155,0.0155724011657289,6.687183854747931,-1.5774911231918165,112.0
0.08528792153166495,27.388863,0.001223811529082,0.0143491775518018,6.687193312004911,-1.5776207030039968,114.0
0.11602174451352107,21.7238755,0.0012760704410154,0.0109985455430442,6.687200560927227,-1.57772002503725,116.0
0.354459485696065,22.409304,0.0037669374880586,0.010627272340198,6.687253838948881,-1.5777999141178731,117.0
0.2569423483800395,22.466341,0.0031324733200128,0.012191346968541,6.687214722647063,-1.577895797268067,119.0
0.009850170707218456,33.0335605,0.0036232366211377,0.3678349065039553,6.687487722320524,-1.5812151146373723,243.0
0.31637989166997843,44.156506,0.0040579919362278,0.0128263269666353,6.6874804736803855,-1.5813310252305908,244.0
0.6200219169860856,45.625557,0.0079732531220086,0.0128596310929885,6.687488693227296,-1.5814471724608066,245.0
0.6555737423280187,46.45997,0.0083296103755096,0.0127058328265714,6.68751546050023,-1.581559020370165,246.0
0.26901088978013094,45.869568,0.0037908779451407,0.014091912592234,6.687506746915529,-1.581686318200611,247.0
0.3870414065898615,45.34225,0.0051026655383928,0.0131837716882834,6.687516223039787,-1.5818053130516203,248.0
0.8124731904484632,42.29028,0.0100133623192604,0.0123245449043473,6.687525081576165,-1.5819165526457717,249.0
0.8419645808342864,38.344513,0.0106666100738478,0.0126687159016576,6.687550702188035,-1.5820283275694416,250.0
0.5254644813913417,32.84485,0.0090039673472224,0.0171352539821177,6.687546787631625,-1.582182464002519,252.0
1.012471282718249,26.513206500000003,0.0142285003730407,0.0140532384630609,6.687557326288314,-1.582309270451406,254.0
2.617916965192272,15.166745,0.027683237583371,0.010574528509286701,6.687565256227593,-1.5824046874926525,257.0
0.36509839588482423,16.22716865,0.01814737907629045,0.0497054473008841,6.687602530815932,-1.5828531941971336,325.0
0.06287189162352941,28.1220015,0.00100660785159385,0.0160104591352415,6.687614537212326,-1.58299766123271,327.0
0.2147525114195111,30.344429,0.00385684942891945,0.017959507916465,6.687628005219387,-1.5831597151072645,329.0
0.20684149081934713,31.382192500000002,0.0040598780478092004,0.0196279674437033,6.6876427244206536,-1.5833368239835086,331.0
0.06956921966289176,36.63478,0.0012596971197789,0.0181071043470511,6.687656303112472,-1.5835002096730535,332.0
0.06996757899668135,40.961748,0.0013599612377879,0.0194370200782909,6.687670879121312,-1.583675595585576,334.0
0.20580608906227518,43.946045,0.0027561113162756,0.0133917870400891,6.687680921751838,-1.5837964335967332,335.0
0.02802202513350214,45.05309,0.0003687881267504,0.0131606522010249,6.687690791052314,-1.5839151860130405,336.0
0.13292967733234012,45.87591,0.0029502333754191,0.0221939406957497,6.687707303932478,-1.5841154593977045,337.0
0.09464033437395888,47.5023615,0.0019628635139921,0.0207402428042583,6.687722141700224,-1.5843026635310724,339.0
0.17022228029464323,48.52477,0.0026033771556765,0.0152939859057829,6.68773260405274,-1.5844407467269046,340.0
0.14246605709010235,49.64891,0.0042596885544636,0.0298996732377423,6.687753057905207,-1.5847106987583957,341.0
0.14273921432252656,49.71373,0.002034168418374,0.014250943078457,6.687762806730683,-1.584839364751576,342.0
0.28361611396736336,50.566418,0.0082908733184491,0.029232730124083,6.687782804340051,-1.5851032952400987,344.0
0.9459444510655446,51.171406,0.01411290386502,0.0149193790915764,6.687793010431749,-1.5852379962795289,345.0
1.4022555170035877,51.537067,0.0209757630798285,0.0149585883781371,6.687803243346062,-1.5853730513265567,346.0
2.1393323748521853,51.615524,0.0308683817029604,0.014428978902866,6.687813113963799,-1.5855033247464063,347.0
2.4297228370567137,51.163586,0.0343083971733558,0.0141202925083076,6.687822773414642,-1.5856308111640711,348.0
1.9083796696899111,50.714092,0.0270596071040345,0.0141793624894523,6.687832473274442,-1.5857588309032575,349.0
1.092519629478931,50.77774,0.0156543846656847,0.014328698765029,6.687842275292834,-1.5858881989419504,350.0
0.5167701233023023,50.607323,0.0075774448301371,0.0146630861353113,6.6878523060601225,-1.586020586031936,351.0
0.12370601856665457,51.48757,0.0018321384572209,0.0148104229563715,6.687862437618227,-1.58615430336939,352.0
0.6241377624822897,52.314426,0.0093620517207944,0.0149999764211672,6.687872698846842,-1.5862897321114608,353.0
0.9612914731156503,53.09908,0.0147103127000429,0.015302655970062,6.687883167133606,-1.5864278936281118,354.0
0.8224446373846725,54.138283,0.0127529926109381,0.0155062019146868,6.6878937011992665,-1.5865678985052063,355.0
0.4047130068904608,55.72441,0.0064322339603389,0.0158933215657184,6.68790445388452,-1.5867114020504889,356.0
0.014977228721838924,57.031746,0.0002394245687387,0.0159859058832149,6.687915270930199,-1.5868557414279238,357.0
0.10053795913954393,57.019146,0.0015742976474931,0.0156587388581065,6.687925869283545,-1.5869971265591831,358.0
0.016573220077781423,57.30622,0.0002580371676906,0.0155695252026812,6.687936407254358,-1.587137706169822,359.0
0.028363022059827762,57.279404,0.0004558896706619,0.016073381380174,6.687947286251973,-1.587282835177669,360.0
0.14264487140968032,57.48034,0.0023152103214642,0.0162305892850143,6.687958271653356,-1.587429383642886,361.0
0.38151152309881803,57.369755,0.0061016036989882,0.0159932356680293,6.68796908366423,-1.5875737899770177,362.0
0.576457016406669,57.51238,0.0092514780727396,0.0160488602088816,6.687979932357169,-1.5877186986301883,363.0
0.6875471829074632,57.254242,0.0109406468604874,0.0159125760856472,6.687990688925135,-1.5878623767474953,364.0
0.5948820500589596,57.080605,0.0094381121555444,0.0158655184748119,6.688001413683376,-1.58800562997451,365.0
0.6007139181832647,57.10401,0.0094507512282036,0.0157325324786638,6.688012048546101,-1.588147682445045,366.0
1.0018292441156784,56.941063,0.0157295670369788,0.0157008463561706,6.688022661989899,-1.588289448817727,367.0
1.3993992500575452,55.90724,0.0208521675878455,0.0149007994587592,6.688033273544562,-1.5884239493924484,368.0
1.2249881842931063,55.52662,0.0182302471824948,0.0148819779784364,6.6880446768597706,-1.5885582132194438,369.0
0.9390190012897074,54.80506,0.0138436327418643,0.0147426545393124,6.688055973418657,-1.5886912200863423,370.0
0.9410490623108184,54.093597,0.0135661748220447,0.0144160122626677,6.688066671198718,-1.5888213095479968,371.0
1.048400378463033,52.289856,0.0147410724596079,0.0140605371406089,6.688075585300085,-1.5889483086427845,372.0
1.0123409218423276,50.531185,0.0138239358385049,0.0136554154240324,6.688084242562484,-1.589071648555868,373.0
0.8999123868065599,49.284016,0.0120559379347927,0.0133967907449019,6.688092735862115,-1.589192652493399,374.0
0.9192153958316251,48.62797,0.0118172472975274,0.0128557978370632,6.688100886183112,-1.589308770018437,375.0
0.8159447637761296,47.09547,0.0098887529770174,0.0121193902038822,6.68810856963639,-1.5894182360847184,376.0
0.26790740555369885,45.3705785,0.006210918056066,0.023183077165148,6.688123267248341,-1.5896276327851058,378.0
0.5886231103810353,43.364517,0.0081624423766574,0.0138670096921162,6.688175495754329,-1.5897416541312142,379.0
0.6206976461697897,42.899517,0.0071965454449299,0.0115942850586569,6.68814005935033,-1.5898403896820414,380.0
